CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,CUENCA,CUERPO DE AGUA,TIPO,SUBTIPO,LONGITUD,LATITUD,PERIODO,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_D_48_FON_UT,CALIDAD_TOX_D_48_FON,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,TOX_FIS_FON_15_UT,CALIDAD_TOX_FIS_FON_15,SEMAFORO,CONTAMINANTES,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
OCFSU2968,HUMEDALES DE MONTA?AS LA KISST 1,FRONTERA SUR,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,PRESA CHICOASEN,HUMEDAL LA KISST,LOTICO (HUMEDAL),RIO,-92.64893,16.72978,2020,16.21,Aceptable,25.92,Aceptable,48,Buena calidad,30,Excelente,30,Excelente,,,55.1,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU2969,HUMEDALES DE MONTA?AS LA KISST 2,FRONTERA SUR,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,PRESA CHICOASEN,CUERPO DE AGUA DEL HUMEDAL,LOTICO (HUMEDAL),RIO,-92.64697,16.72885,2020,8.63,Aceptable,21.12,Aceptable,56,Buena calidad,2400,Contaminada,2400,Fuertemente contaminada,,,59.2,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2970,RIO CHACAMAX 2,FRONTERA SUR,CHIAPAS,PALENQUE,CHACAMAX,RIO CHACAMAX,LOTICO,RIO,-91.95372,17.49416,2020,3.18,Buena calidad,49.85,Contaminada,20,Excelente,4600,Contaminada,4600,Fuertemente contaminada,,,62.1,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2971,RIO FOGOTICO AGUAS ABAJO DEL RIO AMARILLO,FRONTERA SUR,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,PRESA CHICOASEN,RIO FOGOTICO,LOTICO,RIO,-92.64666,16.72649,2020,34.06,Contaminada,378.19,Fuertemente contaminada,,,430,Aceptable,430,Buena calidad,,,65.4,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DBO,DQO,",NO,NO,ND,SI,SI,ND,SI,SI,LOTICO
OCFSU2972,RIO AMARILLO,FRONTERA SUR,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,PRESA CHICOASEN,RIO AMARILLO,LOTICO,RIO,-92.61793,16.74755,2020,11.4,Aceptable,25.44,Aceptable,40,Buena calidad,930,Aceptable,930,Contaminada,,,71.6,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"E_COLI,",SI,SI,SI,SI,NO,ND,SI,SI,LOTICO
OCFSU2976M1,PUENTE ROSARIO-GUADALUPE,FRONTERA SUR,CHIAPAS,COMITAN DE DOMINGUEZ,ComitAn,RIO GRANDE,LOTICO,RIO,-92.08452,16.23385,2020,78.64,Contaminada,213.43,Fuertemente contaminada,48,Buena calidad,11000,Fuertemente contaminada,11000,Fuertemente contaminada,,,41,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DBO,DQO,CF,E_COLI,",NO,NO,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2979M1,RIO HUEHUETAN 1,FRONTERA SUR,CHIAPAS,HUEHUETAN,HuehuetAn,RIO HUEHUETAN,LOTICO,RIO,-92.36121,15.03358,2020,<2,Excelente,28.07,Aceptable,12,Excelente,2400,Contaminada,2400,Fuertemente contaminada,,,83.7,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2981,PARQUE ECOLOGICO OSUMACINTA,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.09297,16.93472,2020,2.18,Excelente,36.78,Aceptable,12,Excelente,430,Aceptable,230,Buena calidad,,,,,79.1,Excelente,58.9,Buena calidad,43.2,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU2982,PRESA CHICOASEN 2,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.09190,16.90213,2020,3.18,Buena calidad,41.14,Contaminada,16,Excelente,90,Excelente,90,Excelente,,,,,83.2,Excelente,55.1,Buena calidad,28.4,Contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
OCFSU2983,C.H. CHICOASEN AGUAS ARRIBA,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.09783,16.92513,2020,5.21,Buena calidad,32.91,Aceptable,16,Excelente,40,Excelente,<3,Excelente,,,,,75,Excelente,52.4,Buena calidad,37.2,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU2984,PARQUE ECOLOGICO AMIKUU,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.10415,16.88565,2020,4.05,Buena calidad,40.66,Contaminada,16,Excelente,210,Aceptable,210,Buena calidad,,,,,73.8,Excelente,50.2,Buena calidad,24.3,Contaminada,,,,,1.12,Toxicidad baja,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
OCFSU2985,FALLA MU?IZ,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.11468,16.89030,2020,2.6,Excelente,41.14,Contaminada,<10,Excelente,90,Excelente,90,Excelente,,,,,73.2,Excelente,51.3,Buena calidad,23.5,Contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
OCFSU2986,ARBOL DE NAVIDAD,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,RIO GRIJALVA,LOTICO (HUMEDAL),RIO,-93.10673,16.87553,2020,2.85,Excelente,27.84,Aceptable,12,Excelente,280,Aceptable,280,Buena calidad,,,72.9,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU2987,MIRADOR LA ATALAYA,FRONTERA SUR,CHIAPAS,TUXTLA GUTIERREZ,PRESA CHICOASEN,RIO GRIJALVA,LOTICO (HUMEDAL),RIO,-93.09238,16.83076,2020,2.78,Excelente,21.12,Aceptable,12,Excelente,390,Aceptable,230,Buena calidad,,,70.3,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU2988,CA?ON DEL SUMIDERO ENTRADA,FRONTERA SUR,CHIAPAS,TUXTLA GUTIERREZ,PRESA CHICOASEN,RIO GRIJALVA,LOTICO (HUMEDAL),RIO,-93.06881,16.80066,2020,3.12,Buena calidad,29.76,Aceptable,20,Excelente,2400,Contaminada,2400,Fuertemente contaminada,,,71.2,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2990,PTAR TUXTLAN AGUAS ARRIBA,FRONTERA SUR,CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,RIO SABINAL,LOTICO,RIO,-93.14946,16.75929,2020,13.2,Aceptable,50.82,Contaminada,36,Buena calidad,40,Excelente,<3,Excelente,,,51.8,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU2991,ARROYO SAN AGUSTIN A.A. DEL RIO SABINAL,FRONTERA SUR,CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,ARROYO SAN AGUSTIN,LOTICO,ARROYO,-93.15977,16.75764,2020,11.73,Aceptable,47.12,Contaminada,32,Buena calidad,2100,Contaminada,2100,Fuertemente contaminada,,,56.3,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2995,C.H. CHICOASEN (FTE.  A LA CORTINA),FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.09962,16.93494,2020,3.33,Buena calidad,40.17,Contaminada,20,Excelente,90,Excelente,90,Excelente,,,,,81.2,Excelente,50.1,Buena calidad,24.1,Contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
OCFSU2996,RIO GRIJALVA AGUAS ABAJO CHIACOSEN,FRONTERA SUR,CHIAPAS,CHICOASEN,ALTO GRIJALVA,RIO GRIJALVA,LOTICO,RIO,-93.11525,16.96432,2020,8.48,Aceptable,18.09,Buena calidad,44,Buena calidad,24000,Fuertemente contaminada,24000,Fuertemente contaminada,,,94.1,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU2997,DESCARGA RIO HONDO,FRONTERA SUR,CHIAPAS,OSUMACINTA,PRESA CHICOASEN,PRESA CHICOASEN,LENTICO (HUMEDAL),PRESA,-93.05663,16.89441,2020,8.07,Aceptable,33.88,Aceptable,24,Excelente,40,Excelente,<3,Excelente,,,,,82.1,Excelente,54.1,Buena calidad,43.1,Aceptable,,,,,1.23,Toxicidad baja,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU2998,RIO GRIJALVA 9,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,RIO GRIJALVA,LOTICO (HUMEDAL),RIO,-93.39630,17.03913,2020,7.08,Aceptable,20.01,Aceptable,36,Buena calidad,210,Aceptable,90,Excelente,,,92.1,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU3000,RIO GRIJALVA 7,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,RIO GRIJALVA,LOTICO (HUMEDAL),RIO,-93.39415,17.01982,2020,8.01,Aceptable,21.47,Aceptable,32,Buena calidad,40,Excelente,<3,Excelente,,,88.5,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU3001,C.H. NETZAHUALCOYOTL A.A. APICPAC,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.45285,17.06320,2020,3.18,Buena calidad,24.48,Aceptable,32,Buena calidad,24000,Fuertemente contaminada,24000,Fuertemente contaminada,,,,,88.7,Excelente,88.5,Excelente,88.8,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LENTICO
OCFSU3002,PRESA NEZAHUALCOYOTL 3,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.51400,17.12270,2020,7.8,Aceptable,24,Aceptable,20,Excelente,2100,Contaminada,1500,Fuertemente contaminada,,,,,88,Excelente,85.4,Excelente,87.8,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LENTICO
OCFSU3003,C.H.NETZAHUALCOYOTL A.M. A 12 KM DE CRIADERO DE PECES,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.53594,17.13170,2020,2.19,Excelente,21.12,Aceptable,12,Excelente,40,Excelente,40,Excelente,,,,,86.7,Excelente,86.8,Excelente,86.6,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU3004,PRESA NEZAHUALCOYOTL 5,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NEZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.61620,17.17910,2020,6.48,Aceptable,36,Aceptable,16,Excelente,2100,Contaminada,930,Contaminada,,,,,82.2,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LENTICO
OCFSU3005,C.H.NETZAHUALCOYOTL FTE. A LA CORTINA,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.60090,17.17360,2020,4.38,Buena calidad,25.44,Aceptable,32,Buena calidad,930,Aceptable,230,Buena calidad,,,,,88.2,Excelente,88.1,Excelente,88,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU3006,PUENTE RAUDALE DE MALPASO (65),FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,RIO GRIJALVA,LOTICO,RIO,-93.59606,17.18933,2020,2.88,Excelente,22.45,Aceptable,28,Buena calidad,280,Aceptable,280,Buena calidad,,,44.1,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LOTICO
OCFSU3007,PRESA NEZAHUALCOYOTL 2,FRONTERA SUR,CHIAPAS,TECPATAN,PRESA NEZAHUALCOYOTL,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.67608,17.15840,2020,6.96,Aceptable,24.96,Aceptable,12,Excelente,930,Aceptable,230,Buena calidad,,,,,81.2,Excelente,81.1,Excelente,80.9,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU3008,PRESA NEZAHUALCOYOTL 1,FRONTERA SUR,CHIAPAS,OCOZOCOAUTLA DE ESPINOSA,DE LA VENTA,PRESA NETZAHUALCOYOTL,LENTICO (HUMEDAL),PRESA,-93.80875,17.04103,2020,16.81,Aceptable,19.68,Buena calidad,40,Buena calidad,90,Excelente,90,Excelente,,,,,78.9,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
OCFSU3010,RIO LA VENTA 2,FRONTERA SUR,CHIAPAS,JIQUIPILAS,CINTALAPA,RIO LA VENTA,LOTICO,RIO,-93.66954,16.68715,2020,7.8,Aceptable,18.88,Buena calidad,16,Excelente,2400,Contaminada,2400,Fuertemente contaminada,,,60.5,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU3011,RIO LA VENTA 1,FRONTERA SUR,CHIAPAS,JIQUIPILAS,DE LA VENTA,RIO LA VENTA,LOTICO,RIO,-93.56071,16.69286,2020,6.2,Aceptable,30.98,Aceptable,76,Aceptable,2400,Contaminada,2400,Fuertemente contaminada,,,70.6,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU3012,RIO LA VENTA 8,FRONTERA SUR,CHIAPAS,CINTALAPA,CINTALAPA,RIO LA VENTA,LOTICO,RIO,-93.86855,16.58544,2020,7.8,Aceptable,24.68,Aceptable,24,Excelente,4600,Contaminada,4600,Fuertemente contaminada,,,88.2,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU3013,RIO LA VENTA 5,FRONTERA SUR,CHIAPAS,CINTALAPA,CINTALAPA,RIO LA VENTA,LOTICO,RIO,-93.96089,16.51595,2020,5.4,Buena calidad,21.78,Aceptable,16,Excelente,4600,Contaminada,4600,Fuertemente contaminada,,,86.6,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,",SI,SI,SI,NO,NO,ND,SI,SI,LOTICO
OCFSU3015,LAGUNA MAR MUERTO 6,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA MAR MUERTO C,LAGUNA MAR MUERTO,COSTERO (HUMEDAL),LAGUNA,-93.91898,16.08710,2020,,,,,52,Buena calidad,,,,,<3,Excelente,,,59.3,Buena calidad,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3016,LAGUNA MAR MUERTO 5,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA MAR MUERTO C,LAGUNA MAR MUERTO,COSTERO (HUMEDAL),LAGUNA,-93.88911,16.07054,2020,,,,,34,Buena calidad,,,,,<3,Excelente,,,55.7,Buena calidad,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3017,LAGUNA MAR MUERTO 1,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA MAR MUERTO C,LAGUNA MAR MUERTO,COSTERO (HUMEDAL),LAGUNA,-93.87120,16.04140,2020,,,,,21,Excelente,,,,,<3,Excelente,,,75.9,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3018,SISTEMA ESTUARINO PUERTO ARISTA 3,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA MAR MUERTO C,SISTEMA ESTUARINO PUERTO ARISTA,COSTERO (HUMEDAL),ESTUARIO,-93.83118,15.99433,2020,,,,,16,Excelente,,,,,<3,Excelente,,,72.5,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3019,"A 5KM DE PUERTO ARISTA SEG 68, 1 ISA10B",FRONTERA SUR,CHIAPAS,TONALA,SANATENCO,OCEANO PACIFICO,COSTERO (HUMEDAL),BAHIA,-93.85148,15.95302,2020,,,,,31,Buena calidad,,,,,<3,Excelente,,,75.1,Excelente,64.8,Buena calidad,58.8,Buena calidad,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3020,"A 4.5 KM DE PUERTO ARISTA SEG 68, 2 ISA10B",FRONTERA SUR,CHIAPAS,TONALA,SANATENCO,OCEANO PACIFICO,COSTERO (HUMEDAL),BAHIA,-93.84631,15.95033,2020,,,,,31,Buena calidad,,,,,<3,Excelente,,,72.6,Excelente,63.4,Buena calidad,56.3,Buena calidad,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3021,"PUERTO ARISTA SEG 68, 3 ISA10B",FRONTERA SUR,CHIAPAS,TONALA,SANATENCO,OCEANO PACIFICO,COSTERO (HUMEDAL),BAHIA,-93.80973,15.93082,2020,,,,,35,Buena calidad,,,,,<3,Excelente,,,73.3,Excelente,65.2,Buena calidad,59.6,Buena calidad,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3022,"PUERTO ARISTA SEG 68, 4 ISA10B",FRONTERA SUR,CHIAPAS,TONALA,SANATENCO,OCEANO PACIFICO,COSTERO (HUMEDAL),BAHIA,-93.80629,15.92898,2020,,,,,37,Buena calidad,,,,,<3,Excelente,,,69.3,Buena calidad,63,Buena calidad,58.2,Buena calidad,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3023,LAGUNA LA JOYA 5,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,LAGUNA LA JOYA,COSTERO (HUMEDAL),LAGUNA,-93.77869,15.93741,2020,,,,,21,Excelente,,,,,<3,Excelente,,,73.3,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3024,LAGUNA LA JOYA 6,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,LAGUNA LA JOYA,COSTERO (HUMEDAL),LAGUNA,-93.75476,15.94804,2020,,,,,16,Excelente,,,,,<3,Excelente,,,74.8,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3025,SISTEMA ESTUARINO PUERTO ARISTA 1,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,SISTEMA ESTUARINO PUERTO ARISTA,COSTERO (HUMEDAL),ESTUARIO,-93.69314,15.91829,2020,,,,,19,Excelente,,,,,<3,Excelente,,,77.2,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3026,LAGUNA LA JOYA 2,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,LAGUNA LA JOYA,COSTERO (HUMEDAL),LAGUNA,-93.67158,15.94969,2020,,,,,40,Buena calidad,,,,,<3,Excelente,,,90,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3027,SISTEMA ESTUARINO PUERTO ARISTA 2,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,SISTEMA ESTUARINO PUERTO ARISTA,COSTERO (HUMEDAL),ESTUARIO,-93.64928,15.93750,2020,,,,,24,Excelente,,,,,<3,Excelente,,,91.1,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3028,SISTEMA ESTUARINO BOCA DEL CIELO 3,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,SISTEMA ESTUARINO BOCA DEL CIELO,COSTERO (HUMEDAL),ESTUARIO,-93.66199,15.87287,2020,,,,,29,Buena calidad,,,,,<3,Excelente,,,72.7,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3029,LAGUNA LA JOYA 9,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,LAGUNA LA JOYA,COSTERO (HUMEDAL),LAGUNA,-93.68641,15.86072,2020,,,,,35,Buena calidad,,,,,<3,Excelente,,,81.3,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Verde,,ND,ND,SI,ND,ND,SI,SI,SI,COSTERO
OCFSU3030W1,LAGUNA LA JOYA 8,FRONTERA SUR,CHIAPAS,TONALA,LAGUNA DE LA JOYA,LAGUNA LA JOYA,LENTICO - COSTERO (HUMEDAL),LAGUNA,-93.58886,15.83355,2020,7.8,Aceptable,32.91,Aceptable,24,Excelente,<3,Excelente,<3,Excelente,,,,,71.3,Excelente,,,68.6,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
OCFSU3031W1,LAGUNA LA JOYA 7,FRONTERA SUR,CHIAPAS,TONALA,JESUS,LAGUNA LA JOYA,LENTICO - COSTERO (HUMEDAL),LAGUNA,-93.57961,15.81001,2020,7.14,Aceptable,28.07,Aceptable,20,Excelente,40,Excelente,<3,Excelente,,,,,71.9,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
OCFSU3033W1,LAGUNA LA JOYA 1,FRONTERA SUR,CHIAPAS,TONALA,JESUS,LAGUNA LA JOYA,LENTICO - COSTERO (HUMEDAL),LAGUNA,-93.52670,15.76330,2020,4.2,Buena calidad,38.72,Aceptable,44,Buena calidad,40,Excelente,40,Excelente,,,,,69.3,Buena calidad,,,65.1,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
OCFSU3034W1,SISTEMA ESTUARINO BOCA DEL CIELO 2,FRONTERA SUR,CHIAPAS,TONALA,JESUS,SISTEMA ESTUARINO BOCA DEL CIELO,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-93.50629,15.76756,2020,13.82,Aceptable,37.27,Aceptable,24,Excelente,<3,Excelente,<3,Excelente,,,62.4,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
OCFSU3035W1,SISTEMA ESTUARINO BOCA DEL CIELO 1,FRONTERA SUR,CHIAPAS,TONALA,JESUS,SISTEMA ESTUARINO BOCA DEL CIELO,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-93.51442,15.74165,2020,13.82,Aceptable,38.72,Aceptable,24,Excelente,<3,Excelente,<3,Excelente,,,63.7,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
OCFSU3036W1,LAGUNA LA JOYA 3,FRONTERA SUR,CHIAPAS,PIJIJIAPAN,EL PORVENIR,LAGUNA LA JOYA,LENTICO - COSTERO (HUMEDAL),LAGUNA,-93.41910,15.77300,2020,<2,Excelente,22.26,Aceptable,28,Buena calidad,40,Excelente,40,Excelente,,,,,47.2,Aceptable,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,COSTERO
